algo,seed,step,ep_reward,ep_length,collision,success
TD-MPC2,0,654,3.9772214889526367,7.0,0.0,0.0
TD-MPC2,0,666,8.602919578552246,13.0,0.0,0.0
TD-MPC2,0,668,0.7969835996627808,3.0,0.0,0.0
TD-MPC2,0,672,2.221743106842041,5.0,0.0,0.0
TD-MPC2,0,676,2.250943183898926,5.0,0.0,0.0
TD-MPC2,0,684,5.317276954650879,9.0,0.0,0.0
TD-MPC2,0,693,6.130982398986816,10.0,0.0,0.0
TD-MPC2,0,705,8.92354679107666,13.0,0.0,0.0
TD-MPC2,0,708,1.6391208171844482,4.0,0.0,0.0
TD-MPC2,0,714,3.781130790710449,7.0,0.0,0.0
TD-MPC2,0,719,3.1273255348205566,6.0,0.0,0.0
TD-MPC2,0,722,1.4444444179534912,4.0,0.0,0.0
TD-MPC2,0,723,0.0,2.0,0.0,0.0
TD-MPC2,0,728,2.8709139823913574,6.0,0.0,0.0
TD-MPC2,0,731,1.4685372114181519,4.0,0.0,0.0
TD-MPC2,0,740,6.554417133331299,10.0,0.0,0.0
TD-MPC2,0,743,1.508434534072876,4.0,0.0,0.0
TD-MPC2,0,747,2.2658467292785645,5.0,0.0,0.0
TD-MPC2,0,750,1.748971700668335,4.0,0.0,0.0
TD-MPC2,0,754,2.1284263134002686,5.0,0.0,0.0
TD-MPC2,0,759,3.062250852584839,6.0,0.0,0.0
TD-MPC2,0,760,0.0,2.0,0.0,0.0
TD-MPC2,0,774,10.32075309753418,15.0,0.0,0.0
TD-MPC2,0,778,2.468695878982544,5.0,0.0,0.0
TD-MPC2,0,782,2.3707706928253174,5.0,0.0,0.0
TD-MPC2,0,786,2.133333444595337,5.0,0.0,0.0
TD-MPC2,0,787,0.0,2.0,0.0,0.0
TD-MPC2,0,788,0.0,2.0,0.0,0.0
TD-MPC2,0,789,0.0,2.0,0.0,0.0
TD-MPC2,0,793,2.1584582328796387,5.0,0.0,0.0
TD-MPC2,0,799,3.8687968254089355,7.0,0.0,0.0
TD-MPC2,0,805,3.9051623344421387,7.0,0.0,0.0
TD-MPC2,0,811,3.8603196144104004,7.0,0.0,0.0
TD-MPC2,0,824,9.031837463378906,14.0,0.0,0.0
TD-MPC2,0,825,0.0,2.0,0.0,0.0
TD-MPC2,0,831,3.8194751739501953,7.0,0.0,0.0
TD-MPC2,0,833,0.8133394718170166,3.0,0.0,0.0
TD-MPC2,0,841,5.482234954833984,9.0,0.0,0.0
TD-MPC2,0,845,2.066666841506958,5.0,0.0,0.0
TD-MPC2,0,856,7.497982501983643,12.0,0.0,0.0
TD-MPC2,0,861,3.155010938644409,6.0,0.0,0.0
TD-MPC2,0,862,0.0,2.0,0.0,0.0
TD-MPC2,0,871,6.105079650878906,10.0,0.0,0.0
TD-MPC2,0,878,4.475812911987305,8.0,0.0,0.0
TD-MPC2,0,879,0.0,2.0,0.0,0.0
TD-MPC2,0,885,4.297731399536133,7.0,0.0,0.0
TD-MPC2,0,888,1.5436078310012817,4.0,0.0,0.0
TD-MPC2,0,890,0.767599880695343,3.0,0.0,0.0
TD-MPC2,0,895,2.851276159286499,6.0,0.0,0.0
TD-MPC2,0,901,3.851177215576172,7.0,0.0,0.0
TD-MPC2,0,902,0.0,2.0,0.0,0.0
TD-MPC2,0,907,2.9239070415496826,6.0,0.0,0.0
TD-MPC2,0,916,6.0221381187438965,10.0,0.0,0.0
TD-MPC2,0,921,2.9900152683258057,6.0,0.0,0.0
TD-MPC2,0,922,0.0,2.0,0.0,0.0
TD-MPC2,0,933,7.709052562713623,12.0,0.0,0.0
TD-MPC2,0,935,0.7333333492279053,3.0,0.0,0.0
TD-MPC2,0,941,4.146272659301758,7.0,0.0,0.0
TD-MPC2,0,947,3.9034781455993652,7.0,0.0,0.0
TD-MPC2,0,961,9.9367036819458,15.0,0.0,0.0
TD-MPC2,0,968,4.674473285675049,8.0,0.0,0.0
TD-MPC2,0,970,0.8456586003303528,3.0,0.0,0.0
TD-MPC2,0,974,2.254934072494507,5.0,0.0,0.0
TD-MPC2,0,975,0.0,2.0,0.0,0.0
TD-MPC2,0,980,2.869061231613159,6.0,0.0,0.0
TD-MPC2,0,985,2.890789270401001,6.0,0.0,0.0
TD-MPC2,0,986,0.0,2.0,0.0,0.0
TD-MPC2,0,989,1.355555534362793,4.0,0.0,0.0
TD-MPC2,0,993,2.2554383277893066,5.0,0.0,0.0
TD-MPC2,0,995,0.7944109439849854,3.0,0.0,0.0
TD-MPC2,0,999,2.2226779460906982,5.0,0.0,0.0
TD-MPC2,0,1020,18.863550186157227,22.0,1.0,0.0
TD-MPC2,0,1030,8.997217178344727,11.0,1.0,0.0
TD-MPC2,0,1046,14.547687530517578,17.0,1.0,0.0
TD-MPC2,0,1058,10.537256240844727,13.0,1.0,0.0
TD-MPC2,0,1074,14.42133617401123,17.0,1.0,0.0
TD-MPC2,0,1084,8.696764945983887,11.0,1.0,0.0
TD-MPC2,0,1108,22.903682708740234,25.0,1.0,0.0
TD-MPC2,0,1152,42.151153564453125,45.0,1.0,0.0
TD-MPC2,0,1169,15.607484817504883,18.0,1.0,0.0
TD-MPC2,0,1179,8.829950332641602,11.0,1.0,0.0
TD-MPC2,0,1200,19.9659423828125,22.0,1.0,0.0
TD-MPC2,0,1221,19.506534576416016,22.0,1.0,0.0
TD-MPC2,0,1260,37.413753509521484,40.0,1.0,0.0
TD-MPC2,0,1282,20.677885055541992,23.0,1.0,0.0
TD-MPC2,0,1294,10.573942184448242,13.0,1.0,0.0
TD-MPC2,0,1309,13.381632804870605,16.0,1.0,0.0
TD-MPC2,0,1318,7.77218770980835,10.0,1.0,0.0
TD-MPC2,0,1327,7.622782230377197,10.0,1.0,0.0
TD-MPC2,0,1357,28.46319580078125,31.0,1.0,0.0
TD-MPC2,0,1377,18.515520095825195,21.0,1.0,0.0
TD-MPC2,0,1405,26.749874114990234,29.0,1.0,0.0
TD-MPC2,0,1440,33.027469635009766,36.0,1.0,0.0
TD-MPC2,0,1461,19.750329971313477,22.0,1.0,0.0
TD-MPC2,0,1471,8.642889022827148,11.0,1.0,0.0
TD-MPC2,0,1482,9.781684875488281,12.0,1.0,0.0
TD-MPC2,0,1506,22.214725494384766,25.0,1.0,0.0
TD-MPC2,0,1552,44.65917205810547,47.0,0.0,0.0
TD-MPC2,0,1591,37.14358139038086,40.0,1.0,0.0
TD-MPC2,0,1602,9.855137825012207,12.0,1.0,0.0
TD-MPC2,0,1629,25.639896392822266,28.0,1.0,0.0
TD-MPC2,0,1639,8.915555953979492,11.0,1.0,0.0
TD-MPC2,0,1649,8.806468963623047,11.0,1.0,0.0
TD-MPC2,0,1675,24.23921012878418,27.0,0.0,0.0
TD-MPC2,0,1699,22.467376708984375,25.0,1.0,0.0
TD-MPC2,0,1727,26.7334041595459,29.0,1.0,0.0
TD-MPC2,0,1747,18.57479476928711,21.0,1.0,0.0
TD-MPC2,0,1772,23.3144474029541,26.0,0.0,0.0
TD-MPC2,0,1783,9.560134887695312,12.0,1.0,0.0
TD-MPC2,0,1791,6.738651275634766,9.0,1.0,0.0
TD-MPC2,0,1801,8.689346313476562,11.0,1.0,0.0
TD-MPC2,0,1810,7.814518928527832,10.0,1.0,0.0
TD-MPC2,0,1821,9.69515323638916,12.0,1.0,0.0
TD-MPC2,0,1853,30.167137145996094,33.0,1.0,0.0
TD-MPC2,0,1866,11.719090461730957,14.0,1.0,0.0
TD-MPC2,0,1899,31.06505584716797,34.0,0.0,0.0
TD-MPC2,0,1917,15.90671443939209,19.0,0.0,0.0
TD-MPC2,0,1940,21.497573852539062,24.0,1.0,0.0
TD-MPC2,0,1949,7.611733913421631,10.0,0.0,0.0
TD-MPC2,0,1957,6.701558589935303,9.0,0.0,0.0
TD-MPC2,0,1970,11.536675453186035,14.0,1.0,0.0
TD-MPC2,0,1990,18.83314323425293,21.0,1.0,0.0
TD-MPC2,0,2034,41.149654388427734,45.0,0.0,0.0
TD-MPC2,0,2058,22.398595809936523,25.0,1.0,0.0
TD-MPC2,0,2071,11.711483001708984,14.0,0.0,0.0
TD-MPC2,0,2085,12.604486465454102,15.0,1.0,0.0
TD-MPC2,0,2109,22.194528579711914,25.0,0.0,0.0
TD-MPC2,0,2146,34.865745544433594,38.0,1.0,0.0
TD-MPC2,0,2174,26.41454315185547,29.0,1.0,0.0
TD-MPC2,0,2193,17.333446502685547,20.0,1.0,0.0
TD-MPC2,0,2220,25.867523193359375,28.0,1.0,0.0
TD-MPC2,0,2260,37.69645690917969,41.0,1.0,0.0
TD-MPC2,0,2281,19.576641082763672,22.0,1.0,0.0
TD-MPC2,0,2297,14.255350112915039,17.0,0.0,0.0
TD-MPC2,0,2305,6.7114973068237305,9.0,0.0,0.0
TD-MPC2,0,2333,26.57790184020996,29.0,1.0,0.0
TD-MPC2,0,2353,18.5102596282959,21.0,0.0,0.0
TD-MPC2,0,2365,10.702224731445312,13.0,1.0,0.0
TD-MPC2,0,2378,11.794483184814453,14.0,1.0,0.0
TD-MPC2,0,2409,29.56666374206543,32.0,1.0,0.0
TD-MPC2,0,2424,13.442564964294434,16.0,0.0,0.0
TD-MPC2,0,2456,30.208267211914062,33.0,0.0,0.0
TD-MPC2,0,2463,5.715462684631348,8.0,0.0,0.0
TD-MPC2,0,2474,9.45766830444336,12.0,0.0,0.0
TD-MPC2,0,2485,9.497499465942383,12.0,0.0,0.0
TD-MPC2,0,2505,18.903894424438477,21.0,1.0,0.0
TD-MPC2,0,2536,29.134700775146484,32.0,1.0,0.0
TD-MPC2,0,2553,15.722503662109375,18.0,0.0,0.0
TD-MPC2,0,2566,11.623041152954102,14.0,0.0,0.0
TD-MPC2,0,2580,12.80616569519043,15.0,1.0,0.0
TD-MPC2,0,2598,16.421920776367188,19.0,1.0,0.0
TD-MPC2,0,2624,24.949951171875,27.0,1.0,0.0
TD-MPC2,0,2650,24.278587341308594,27.0,1.0,0.0
TD-MPC2,0,2661,9.64448356628418,12.0,1.0,0.0
TD-MPC2,0,2671,8.593836784362793,11.0,1.0,0.0
TD-MPC2,0,2687,14.940754890441895,17.0,1.0,0.0
TD-MPC2,0,2705,16.800405502319336,19.0,1.0,0.0
TD-MPC2,0,2714,7.750297546386719,10.0,1.0,0.0
TD-MPC2,0,2730,14.654970169067383,17.0,1.0,0.0
TD-MPC2,0,2755,22.509449005126953,26.0,0.0,0.0
TD-MPC2,0,2773,16.145261764526367,19.0,0.0,0.0
TD-MPC2,0,2783,8.510851860046387,11.0,1.0,0.0
TD-MPC2,0,2801,16.71749496459961,19.0,0.0,0.0
TD-MPC2,0,2818,15.321612358093262,18.0,1.0,0.0
TD-MPC2,0,2839,19.346080780029297,22.0,1.0,0.0
TD-MPC2,0,2866,25.410133361816406,28.0,1.0,0.0
TD-MPC2,0,2886,18.56183624267578,21.0,1.0,0.0
TD-MPC2,0,2900,12.972064971923828,15.0,1.0,0.0
TD-MPC2,0,2931,29.672412872314453,32.0,1.0,0.0
TD-MPC2,0,2953,20.286209106445312,23.0,0.0,0.0
TD-MPC2,0,2986,30.699819564819336,34.0,0.0,0.0
TD-MPC2,0,3000,12.525547981262207,15.0,1.0,0.0
TD-MPC2,0,3009,7.620100975036621,10.0,0.0,0.0
TD-MPC2,0,3028,17.11763572692871,20.0,0.0,0.0
TD-MPC2,0,3044,14.496026992797852,17.0,0.0,0.0
TD-MPC2,0,3064,18.686302185058594,21.0,0.0,0.0
TD-MPC2,0,3086,20.597305297851562,23.0,0.0,0.0
TD-MPC2,0,3095,7.634178638458252,10.0,1.0,0.0
TD-MPC2,0,3121,24.398849487304688,27.0,0.0,0.0
TD-MPC2,0,3132,10.050692558288574,12.0,1.0,0.0
TD-MPC2,0,3152,18.24367332458496,21.0,0.0,0.0
TD-MPC2,0,3161,7.718589782714844,10.0,0.0,0.0
TD-MPC2,0,3172,9.988719940185547,12.0,1.0,0.0
TD-MPC2,0,3183,9.66148853302002,12.0,0.0,0.0
TD-MPC2,0,3197,12.307806015014648,15.0,0.0,0.0
TD-MPC2,0,3211,12.639856338500977,15.0,0.0,0.0
TD-MPC2,0,3227,14.511143684387207,17.0,0.0,0.0
TD-MPC2,0,3236,7.579807281494141,10.0,0.0,0.0
TD-MPC2,0,3246,8.549751281738281,11.0,1.0,0.0
TD-MPC2,0,3259,11.632874488830566,14.0,0.0,0.0
TD-MPC2,0,3283,22.5283260345459,25.0,1.0,0.0
TD-MPC2,0,3296,11.619322776794434,14.0,0.0,0.0
TD-MPC2,0,3311,13.720574378967285,16.0,0.0,0.0
TD-MPC2,0,3327,14.632875442504883,17.0,0.0,0.0
TD-MPC2,0,3338,9.616216659545898,12.0,0.0,0.0
TD-MPC2,0,3373,32.57878494262695,36.0,0.0,0.0
TD-MPC2,0,3395,20.241361618041992,23.0,0.0,0.0
TD-MPC2,0,3408,11.574614524841309,14.0,0.0,0.0
TD-MPC2,0,3418,8.71245002746582,11.0,0.0,0.0
TD-MPC2,0,3439,19.707136154174805,22.0,0.0,0.0
TD-MPC2,0,3447,6.898802280426025,9.0,1.0,0.0
TD-MPC2,0,3467,18.8134765625,21.0,1.0,0.0
TD-MPC2,0,3478,9.716569900512695,12.0,0.0,0.0
TD-MPC2,0,3492,12.271533012390137,15.0,1.0,0.0
TD-MPC2,0,3504,10.79156494140625,13.0,1.0,0.0
TD-MPC2,0,3516,10.641885757446289,13.0,1.0,0.0
TD-MPC2,0,3550,32.38982391357422,35.0,1.0,0.0
TD-MPC2,0,3589,36.80013656616211,40.0,1.0,0.0
TD-MPC2,0,3606,15.565150260925293,18.0,1.0,0.0
TD-MPC2,0,3612,4.692969799041748,7.0,0.0,0.0
TD-MPC2,0,3623,9.981406211853027,12.0,1.0,0.0
TD-MPC2,0,3660,35.888004302978516,38.0,1.0,0.0
TD-MPC2,0,3671,9.919851303100586,12.0,1.0,0.0
TD-MPC2,0,3690,17.648073196411133,20.0,1.0,0.0
TD-MPC2,0,3705,13.601037979125977,16.0,1.0,0.0
TD-MPC2,0,3727,20.779462814331055,23.0,1.0,0.0
TD-MPC2,0,3743,14.288836479187012,17.0,0.0,0.0
TD-MPC2,0,3762,17.099544525146484,20.0,0.0,0.0
TD-MPC2,0,3778,14.768948554992676,17.0,1.0,0.0
TD-MPC2,0,3791,11.533531188964844,14.0,1.0,0.0
TD-MPC2,0,3806,13.28846263885498,16.0,0.0,0.0
TD-MPC2,0,3815,7.939393520355225,10.0,1.0,0.0
TD-MPC2,0,3842,25.3487548828125,28.0,0.0,0.0
TD-MPC2,0,3866,22.818553924560547,25.0,1.0,0.0
TD-MPC2,0,3882,14.577942848205566,17.0,0.0,0.0
TD-MPC2,0,3899,15.299532890319824,18.0,0.0,0.0
TD-MPC2,0,3916,15.413932800292969,18.0,1.0,0.0
TD-MPC2,0,3960,42.57383346557617,45.0,1.0,0.0
TD-MPC2,0,3970,8.758162498474121,11.0,1.0,0.0
TD-MPC2,0,3996,24.03251838684082,27.0,1.0,0.0
TD-MPC2,0,4009,11.612140655517578,14.0,0.0,0.0
TD-MPC2,0,4020,10.022998809814453,12.0,1.0,0.0
TD-MPC2,0,4037,15.70617961883545,18.0,1.0,0.0
TD-MPC2,0,4049,10.703962326049805,13.0,1.0,0.0
TD-MPC2,0,4064,13.563365936279297,16.0,1.0,0.0
TD-MPC2,0,4088,22.295124053955078,25.0,1.0,0.0
TD-MPC2,0,4097,8.016261100769043,10.0,1.0,0.0
TD-MPC2,0,4129,30.111133575439453,33.0,1.0,0.0
TD-MPC2,0,4141,10.811271667480469,13.0,1.0,0.0
TD-MPC2,0,4163,20.232948303222656,23.0,1.0,0.0
TD-MPC2,0,4180,15.955102920532227,18.0,1.0,0.0
TD-MPC2,0,4215,32.88920211791992,36.0,0.0,0.0
TD-MPC2,0,4232,15.214437484741211,18.0,0.0,0.0
TD-MPC2,0,4265,31.700197219848633,34.0,1.0,0.0
TD-MPC2,0,4326,59.27970504760742,62.0,1.0,0.0
TD-MPC2,0,4337,9.731123924255371,12.0,1.0,0.0
TD-MPC2,0,4378,38.678287506103516,42.0,0.0,0.0
TD-MPC2,0,4403,23.782001495361328,26.0,1.0,0.0
TD-MPC2,0,4415,10.509288787841797,13.0,0.0,0.0
TD-MPC2,0,4434,18.040693283081055,20.0,1.0,0.0
TD-MPC2,0,4444,8.778762817382812,11.0,1.0,0.0
TD-MPC2,0,4456,10.984304428100586,13.0,1.0,0.0
TD-MPC2,0,4480,22.181516647338867,25.0,1.0,0.0
TD-MPC2,0,4510,28.36133575439453,31.0,1.0,0.0
TD-MPC2,0,4528,16.68391227722168,19.0,1.0,0.0
TD-MPC2,0,4536,6.99822473526001,9.0,1.0,0.0
TD-MPC2,0,4554,16.805870056152344,19.0,1.0,0.0
TD-MPC2,0,4589,33.80784225463867,36.0,1.0,0.0
TD-MPC2,0,4601,10.880853652954102,13.0,1.0,0.0
TD-MPC2,0,4629,26.72909927368164,29.0,1.0,0.0
TD-MPC2,0,4656,25.91051483154297,28.0,1.0,0.0
TD-MPC2,0,4674,16.491058349609375,19.0,0.0,0.0
TD-MPC2,0,4687,11.47744083404541,14.0,1.0,0.0
TD-MPC2,0,4698,9.910551071166992,12.0,1.0,0.0
TD-MPC2,0,4720,20.2382755279541,23.0,0.0,0.0
TD-MPC2,0,4775,53.061065673828125,56.0,1.0,0.0
TD-MPC2,0,4786,9.756229400634766,12.0,1.0,0.0
TD-MPC2,0,4798,10.776249885559082,13.0,1.0,0.0
TD-MPC2,0,4826,26.521028518676758,29.0,1.0,0.0
TD-MPC2,0,4846,18.23543930053711,21.0,1.0,0.0
TD-MPC2,0,4862,14.485051155090332,17.0,1.0,0.0
TD-MPC2,0,4888,24.414167404174805,27.0,1.0,0.0
TD-MPC2,0,4904,14.818612098693848,17.0,1.0,0.0
TD-MPC2,0,4925,19.656112670898438,22.0,0.0,0.0
TD-MPC2,0,4939,12.724041938781738,15.0,0.0,0.0
TD-MPC2,0,4983,42.38832092285156,45.0,1.0,0.0
TD-MPC2,0,5007,22.588573455810547,25.0,1.0,0.0
TD-MPC2,0,5034,25.939401626586914,28.0,1.0,0.0
TD-MPC2,0,5067,31.586334228515625,34.0,1.0,0.0
TD-MPC2,0,5089,20.54039764404297,23.0,1.0,0.0
TD-MPC2,0,5119,28.820545196533203,31.0,1.0,0.0
TD-MPC2,0,5151,30.726470947265625,33.0,1.0,0.0
TD-MPC2,0,5186,33.29866409301758,36.0,1.0,0.0
TD-MPC2,0,5211,23.9112606048584,26.0,1.0,0.0
TD-MPC2,0,5223,10.552328109741211,13.0,1.0,0.0
TD-MPC2,0,5237,12.469467163085938,15.0,1.0,0.0
TD-MPC2,0,5248,9.395767211914062,12.0,1.0,0.0
TD-MPC2,0,5302,51.84201431274414,55.0,1.0,0.0
TD-MPC2,0,5315,11.712462425231934,14.0,1.0,0.0
TD-MPC2,0,5359,42.27215576171875,45.0,1.0,0.0
TD-MPC2,0,5370,9.531787872314453,12.0,1.0,0.0
TD-MPC2,0,5404,32.59654998779297,35.0,1.0,0.0
TD-MPC2,0,5422,16.48385238647461,19.0,1.0,0.0
TD-MPC2,0,5446,22.635168075561523,25.0,1.0,0.0
TD-MPC2,0,5455,7.6268110275268555,10.0,0.0,0.0
TD-MPC2,0,5479,22.49520492553711,25.0,0.0,0.0
TD-MPC2,0,5506,25.233539581298828,28.0,1.0,0.0
TD-MPC2,0,5517,9.592182159423828,12.0,1.0,0.0
TD-MPC2,0,5567,48.28399658203125,51.0,1.0,0.0
TD-MPC2,0,5584,15.400665283203125,18.0,1.0,0.0
TD-MPC2,0,5592,6.6629533767700195,9.0,1.0,0.0
TD-MPC2,0,5617,23.619604110717773,26.0,0.0,0.0
TD-MPC2,0,5659,39.562191009521484,43.0,1.0,0.0
TD-MPC2,0,5672,11.90233039855957,14.0,1.0,0.0
TD-MPC2,0,5697,23.442529678344727,26.0,1.0,0.0
TD-MPC2,0,5723,24.722654342651367,27.0,1.0,0.0
TD-MPC2,0,5762,37.87714385986328,40.0,1.0,0.0
TD-MPC2,0,5801,37.25200271606445,40.0,1.0,0.0
TD-MPC2,0,5821,18.482967376708984,21.0,1.0,0.0
TD-MPC2,0,5844,21.5322322845459,24.0,1.0,0.0
TD-MPC2,0,5862,16.329248428344727,19.0,1.0,0.0
TD-MPC2,0,5877,13.757325172424316,16.0,1.0,0.0
TD-MPC2,0,5895,16.520244598388672,19.0,1.0,0.0
TD-MPC2,0,5911,14.487451553344727,17.0,1.0,0.0
TD-MPC2,0,5964,51.766883850097656,54.0,1.0,0.0
TD-MPC2,0,5987,21.717321395874023,24.0,1.0,0.0
TD-MPC2,0,6012,23.149431228637695,26.0,0.0,0.0
TD-MPC2,0,6023,9.55200481414795,12.0,1.0,0.0
TD-MPC2,0,6046,21.33310890197754,24.0,0.0,0.0
TD-MPC2,0,6065,17.53702163696289,20.0,1.0,0.0
TD-MPC2,0,6104,37.28559494018555,40.0,0.0,0.0
TD-MPC2,0,6124,18.91855239868164,21.0,1.0,0.0
TD-MPC2,0,6151,25.22825813293457,28.0,1.0,0.0
TD-MPC2,0,6172,19.852313995361328,22.0,1.0,0.0
TD-MPC2,0,6190,16.961950302124023,19.0,1.0,0.0
TD-MPC2,0,6230,39.01176834106445,41.0,1.0,0.0
TD-MPC2,0,6280,48.6304931640625,51.0,1.0,0.0
TD-MPC2,0,6309,27.167926788330078,30.0,0.0,0.0
TD-MPC2,0,6336,25.345243453979492,28.0,1.0,0.0
TD-MPC2,0,6344,6.8151140213012695,9.0,1.0,0.0
TD-MPC2,0,6356,10.594439506530762,13.0,0.0,0.0
TD-MPC2,0,6367,9.529162406921387,12.0,1.0,0.0
TD-MPC2,0,6382,13.637040138244629,16.0,0.0,0.0
TD-MPC2,0,6404,20.471294403076172,23.0,0.0,0.0
TD-MPC2,0,6448,42.79527282714844,45.0,1.0,0.0
TD-MPC2,0,6489,38.823944091796875,42.0,1.0,0.0
TD-MPC2,0,6511,20.725513458251953,23.0,1.0,0.0
TD-MPC2,0,6554,41.43464660644531,44.0,1.0,0.0
TD-MPC2,0,6568,12.529215812683105,15.0,1.0,0.0
TD-MPC2,0,6587,17.32720184326172,20.0,0.0,0.0
TD-MPC2,0,6613,24.700414657592773,27.0,1.0,0.0
TD-MPC2,0,6655,40.59455871582031,43.0,0.0,0.0
TD-MPC2,0,6670,13.971633911132812,16.0,1.0,0.0
TD-MPC2,0,6686,14.797616958618164,17.0,1.0,0.0
TD-MPC2,0,6696,8.946645736694336,11.0,1.0,0.0
TD-MPC2,0,6706,8.928698539733887,11.0,1.0,0.0
TD-MPC2,0,6750,42.153526306152344,45.0,0.0,0.0
TD-MPC2,0,6785,32.961463928222656,36.0,0.0,0.0
TD-MPC2,0,6800,13.916594505310059,16.0,1.0,0.0
TD-MPC2,0,6824,22.955055236816406,25.0,1.0,0.0
TD-MPC2,0,6832,6.6592488288879395,9.0,1.0,0.0
TD-MPC2,0,6844,10.327288627624512,13.0,0.0,0.0
TD-MPC2,0,6866,19.549213409423828,23.0,1.0,0.0
TD-MPC2,0,6928,60.16789245605469,63.0,1.0,0.0
TD-MPC2,0,6951,21.253738403320312,24.0,0.0,0.0
TD-MPC2,0,6973,21.007061004638672,23.0,1.0,0.0
TD-MPC2,0,6985,10.5612211227417,13.0,1.0,0.0
TD-MPC2,0,7002,15.769279479980469,18.0,1.0,0.0
TD-MPC2,0,7021,17.650169372558594,20.0,1.0,0.0
TD-MPC2,0,7031,8.550370216369629,11.0,1.0,0.0
TD-MPC2,0,7052,19.597652435302734,22.0,0.0,0.0
TD-MPC2,0,7068,15.03553295135498,17.0,1.0,0.0
TD-MPC2,0,7089,19.114627838134766,22.0,1.0,0.0
TD-MPC2,0,7139,48.21363067626953,51.0,1.0,0.0
TD-MPC2,0,7172,31.410945892333984,34.0,1.0,0.0
TD-MPC2,0,7215,41.71296310424805,44.0,0.0,0.0
TD-MPC2,0,7260,43.0863151550293,46.0,0.0,0.0
TD-MPC2,0,7270,9.050769805908203,11.0,1.0,0.0
TD-MPC2,0,7312,40.80668640136719,43.0,1.0,0.0
TD-MPC2,0,7318,4.598064422607422,7.0,0.0,0.0
TD-MPC2,0,7363,43.601097106933594,46.0,1.0,0.0
TD-MPC2,0,7381,17.031150817871094,19.0,1.0,0.0
TD-MPC2,0,7407,24.411640167236328,27.0,1.0,0.0
TD-MPC2,0,7431,22.894393920898438,25.0,1.0,0.0
TD-MPC2,0,7477,44.2111701965332,47.0,0.0,0.0
TD-MPC2,0,7488,9.935765266418457,12.0,1.0,0.0
TD-MPC2,0,7497,7.967716217041016,10.0,1.0,0.0
TD-MPC2,0,7525,26.22098159790039,29.0,1.0,0.0
TD-MPC2,0,7551,24.628799438476562,27.0,0.0,0.0
TD-MPC2,0,7575,22.954607009887695,25.0,1.0,0.0
TD-MPC2,0,7578,1.792259931564331,4.0,0.0,0.0
TD-MPC2,0,7601,21.506559371948242,24.0,1.0,0.0
TD-MPC2,0,7625,22.07476806640625,25.0,0.0,0.0
TD-MPC2,0,7637,10.54675006866455,13.0,1.0,0.0
TD-MPC2,0,7650,11.67417049407959,14.0,1.0,0.0
TD-MPC2,0,7670,18.528676986694336,21.0,1.0,0.0
TD-MPC2,0,7693,21.689043045043945,24.0,0.0,0.0
TD-MPC2,0,7703,8.53303337097168,11.0,1.0,0.0
TD-MPC2,0,7725,20.481130599975586,23.0,1.0,0.0
TD-MPC2,0,7741,14.630385398864746,17.0,0.0,0.0
TD-MPC2,0,7763,20.850589752197266,23.0,1.0,0.0
TD-MPC2,0,7774,9.879520416259766,12.0,1.0,0.0
TD-MPC2,0,7807,31.615741729736328,34.0,1.0,0.0
TD-MPC2,0,7827,19.04898452758789,21.0,1.0,0.0
TD-MPC2,0,7864,35.174903869628906,38.0,0.0,0.0
TD-MPC2,0,7886,20.721195220947266,23.0,0.0,0.0
TD-MPC2,0,7916,28.80303192138672,31.0,1.0,0.0
TD-MPC2,0,7943,25.915145874023438,28.0,1.0,0.0
TD-MPC2,0,7960,15.575644493103027,18.0,1.0,0.0
TD-MPC2,0,7976,14.659172058105469,17.0,1.0,0.0
TD-MPC2,0,8018,40.732139587402344,43.0,1.0,0.0
TD-MPC2,0,8056,36.06454086303711,39.0,1.0,0.0
TD-MPC2,0,8092,35.01100158691406,37.0,1.0,0.0
TD-MPC2,0,8108,14.765284538269043,17.0,1.0,0.0
TD-MPC2,0,8126,16.63924217224121,19.0,1.0,0.0
TD-MPC2,0,8137,9.393085479736328,12.0,1.0,0.0
TD-MPC2,0,8166,27.575918197631836,30.0,1.0,0.0
TD-MPC2,0,8184,16.419904708862305,19.0,0.0,0.0
TD-MPC2,0,8197,11.546653747558594,14.0,1.0,0.0
TD-MPC2,0,8205,6.623251914978027,9.0,0.0,0.0
TD-MPC2,0,8227,20.769121170043945,23.0,1.0,0.0
TD-MPC2,0,8262,33.55961227416992,36.0,1.0,0.0
TD-MPC2,0,8292,28.71320915222168,31.0,0.0,0.0
TD-MPC2,0,8302,8.523748397827148,11.0,1.0,0.0
TD-MPC2,0,8329,25.718557357788086,28.0,0.0,0.0
TD-MPC2,0,8411,79.79303741455078,83.0,0.0,0.0
TD-MPC2,0,8448,35.6292724609375,38.0,0.0,0.0
TD-MPC2,0,8490,40.592735290527344,43.0,1.0,0.0
TD-MPC2,0,8510,18.724075317382812,21.0,1.0,0.0
TD-MPC2,0,8542,29.658676147460938,33.0,1.0,0.0
TD-MPC2,0,8567,23.482147216796875,26.0,0.0,0.0
TD-MPC2,0,8586,17.739551544189453,20.0,1.0,0.0
TD-MPC2,0,8627,39.244468688964844,42.0,0.0,0.0
TD-MPC2,0,8652,22.99770164489746,26.0,0.0,0.0
TD-MPC2,0,8675,21.96373748779297,24.0,1.0,0.0
TD-MPC2,0,8698,21.15035629272461,24.0,0.0,0.0
